Time,s	Temp1,C	Temp2,C	Temp3,C	Temp4,C	Freq, Hz	Deriv, Hz/s
39.576	39.399117	39.009472	999.900024	999.900024	2000011.125000	0.604126785849474925105177206
39.653	39.413239	39.004208	999.900024	999.900024	2000009.625000	-3.4750431006468517714023787452
39.712	39.418236	39.022060	999.900024	999.900024	2000009.625000	-1.8547186761386049996187798968
39.774	39.418236	39.022060	999.900024	999.900024	2000011.125000	-0.011671870546259923137660908
39.84	39.436176	39.040199	999.900024	999.900024	2000012.750000	1.5798693130396671353031243063
39.89	39.436176	39.040199	999.900024	999.900024	2000007.875000	-0.3892425534478877341208704305
39.966	39.462059	39.049564	999.900024	999.900024	2000009.625000	0.0366747542472554527386793006
40.025	39.480293	39.041080	999.900024	999.900024	2000011.125000	0.4155860841802723991879241112
40.086	39.480293	39.041080	999.900024	999.900024	2000011.125000	0.3991368854224255029940510541
40.151	39.466469	39.048103	999.900024	999.900024	2000009.625000	0.4687602602645470922945591691
40.213	39.475883	39.077076	999.900024	999.900024	2000007.875000	-2.9472742818347290007222378639
40.274	39.475883	39.077076	999.900024	999.900024	2000009.625000	-4.0408911688642048586085555603
40.339	39.485001	39.085564	999.900024	999.900024	2000009.625000	-3.1358823695054300383904183523
40.4	39.485001	39.085564	999.900024	999.900024	2000009.625000	0.255159029348524196475943146
40.464	39.540588	39.087315	999.900024	999.900024	2000009.625000	-2.0207492888482667279799490365
40.527	39.541473	39.085850	999.900024	999.900024	2000011.125000	-0.732793225399487467778719948
40.573	39.541473	39.085850	999.900024	999.900024	2000009.625000	0.5520693131034161291638262045
40.651	39.524998	39.112778	999.900024	999.900024	2000011.125000	3.8977060452715781979013598499
40.713	39.534412	39.123898	999.900024	999.900024	2000012.750000	6.9220680959595911133458139783
40.773	39.534412	39.123898	999.900024	999.900024	2000011.125000	5.0043613548988481807809148451
40.835	39.555882	39.139702	999.900024	999.900024	2000011.125000	4.5746474356820339809693514583
40.896	39.555882	39.139702	999.900024	999.900024	2000011.125000	3.7339733917347105941592874572
40.961	39.562649	39.145260	999.900024	999.900024	2000011.125000	2.4837155642367804078462280935
41.025	39.579998	39.146725	999.900024	999.900024	2000006.250000	-4.3390901669340990344283985024
41.086	39.579998	39.146725	999.900024	999.900024	2000009.625000	-4.6238879652484798525468548114
41.15	39.585297	39.169846	999.900024	999.900024	2000009.625000	-6.7339199158910576262228259578
41.213	39.584999	39.183308	999.900024	999.900024	2000009.625000	-6.61914532233404269149137607
41.272	39.584999	39.183308	999.900024	999.900024	2000009.625000	-4.0184044169847525897247105214
41.337	39.610588	39.205254	999.900024	999.900024	2000007.875000	-4.5808212864815041243028188222
41.394	39.610588	39.205254	999.900024	999.900024	2000007.875000	-4.3026893847745367186324174076
41.461	39.617058	39.235397	999.900024	999.900024	2000011.125000	0.3749482829954489035995035168
41.526	39.648827	39.221348	999.900024	999.900024	2000011.125000	5.0485500012383381882540765141
41.582	39.648827	39.221348	999.900024	999.900024	2000011.125000	3.1845646168749227483478925749
41.646	39.637650	39.238323	999.900024	999.900024	2000007.875000	1.0480915068761919967068911956
41.707	39.651764	39.249737	999.900024	999.900024	2000011.125000	2.8585334792442942520586161322
41.767	39.651764	39.249737	999.900024	999.900024	2000011.125000	4.2672166489907331745397013057
41.832	39.672058	39.274025	999.900024	999.900024	2000011.125000	5.2899572728170320192514321447
41.893	39.672058	39.274025	999.900024	999.900024	2000007.875000	0.0423566823639807461726936243
41.952	39.682350	39.293926	999.900024	999.900024	2000014.250000	1.5918363742338873483229418726
42.017	39.678528	39.296852	999.900024	999.900024	2000009.625000	0.8673037483944250135386383942
42.079	39.678528	39.296852	999.900024	999.900024	2000009.625000	0.5386506412421473168189757496
42.144	39.681473	39.321438	999.900024	999.900024	2000009.625000	0.6286260662361432468833097351
42.207	39.687057	39.342503	999.900024	999.900024	2000011.125000	-1.5743673362529915113641860955
42.267	39.687057	39.342503	999.900024	999.900024	2000011.125000	-0.3450696430480410734574984887
42.333	39.708527	39.331676	999.900024	999.900024	2000011.125000	0.8889002915847163286499637049
42.395	39.708527	39.331676	999.900024	999.900024	2000011.125000	2.0968995504768306515985379994
42.458	39.730881	39.368256	999.900024	999.900024	2000009.625000	-2.5299850945174756334830072856
42.52	39.723530	39.382015	999.900024	999.900024	2000012.750000	4.0980159238258304679855210758
42.581	39.723530	39.382015	999.900024	999.900024	2000011.125000	3.2857351012676672009325367915
42.646	39.717354	39.398693	999.900024	999.900024	2000007.875000	-1.4110850857266737673550564128
42.709	39.730293	39.419178	999.900024	999.900024	2000007.875000	-5.6273531029231354964253987055
42.769	39.730293	39.419178	999.900024	999.900024	2000007.875000	-7.3892850242001234748266875286
42.834	39.764118	39.421814	999.900024	999.900024	2000009.625000	-6.4397748860901288203327227865
42.898	39.764118	39.421814	999.900024	999.900024	2000011.125000	-3.4442813953575820018876509275
42.963	39.752056	39.454590	999.900024	999.900024	2000011.125000	-0.4698801578517847760226269131
43.023	39.750885	39.454006	999.900024	999.900024	2000011.125000	0.4859171754958760663101763363
43.086	39.750885	39.454006	999.900024	999.900024	2000009.625000	3.5739074442641869177635430081
43.15	39.770000	39.471855	999.900024	999.900024	2000011.125000	6.9590451058789789582871647228
43.211	39.802647	39.488827	999.900024	999.900024	2000011.125000	6.0450573013766886690516580169
43.274	39.802647	39.488827	999.900024	999.900024	2000007.875000	0.8398547692261706825883733182
43.339	39.822056	39.492928	999.900024	999.900024	2000009.625000	-2.5696570915316403239507135879
43.386	39.822056	39.492928	999.900024	999.900024	2000012.750000	-0.948117534574411347737802714
43.452	39.812649	39.507263	999.900024	999.900024	2000011.125000	0.2993263122998324660640180913
43.515	39.807941	39.533897	999.900024	999.900024	2000009.625000	-0.0687863266168133116786540784
43.576	39.807941	39.533897	999.900024	999.900024	2000007.875000	-1.9443265672962307224990667132
43.641	39.822353	39.544430	999.900024	999.900024	2000009.625000	-3.081421693288566489542204461
43.699	39.822353	39.544430	999.900024	999.900024	2000009.625000	-2.1559051075242016689431023997
43.764	39.862942	39.566086	999.900024	999.900024	2000007.875000	-2.7436267502744367137091997504
43.83	39.854706	39.583061	999.900024	999.900024	2000011.125000	-3.1794364633215351516413352766
43.889	39.854706	39.583061	999.900024	999.900024	2000012.750000	-0.4756796799693347789078897179
43.952	39.870293	39.612911	999.900024	999.900024	2000011.125000	3.7839904247525258548719608812
44.015	39.851765	39.611740	999.900024	999.900024	2000012.750000	8.00692605900151285930408472
44.077	39.851765	39.611740	999.900024	999.900024	2000011.125000	8.066195722397905403107892142
44.14	39.878529	39.629593	999.900024	999.900024	2000011.125000	5.4066480484980587153463660514
44.2	39.878529	39.629593	999.900024	999.900024	2000011.125000	4.2198038855437090520629520965
44.265	39.908531	39.645397	999.900024	999.900024	2000009.625000	1.0095857054667672679882022087
44.326	39.907646	39.647736	999.900024	999.900024	2000006.250000	-8.187969291766488836500853432
44.389	39.907646	39.647736	999.900024	999.900024	2000009.625000	-8.90822559178629147257343854
44.453	39.899704	39.657684	999.900024	999.900024	2000009.625000	-7.0893800348335540470290924683
44.517	39.910000	39.683441	999.900024	999.900024	2000007.875000	-8.463370367541171910586011877
44.579	39.910000	39.683441	999.900024	999.900024	2000011.125000	-3.3679526058077032456799822047
44.642	39.924412	39.687244	999.900024	999.900024	2000009.625000	-1.6103041699940714530176678181
44.702	39.924412	39.687244	999.900024	999.900024	2000011.125000	2.1045507419575992117754159346
44.767	39.941471	39.712997	999.900024	999.900024	2000011.125000	5.8706090164065280533693436168
44.829	39.940292	39.710949	999.900024	999.900024	2000011.125000	7.6216979759630952325084823712
44.892	39.940292	39.710949	999.900024	999.900024	2000009.625000	2.9067632472701353704019306077
44.957	39.939117	39.747238	999.900024	999.900024	2000007.875000	-0.1038774978777968193744224458
45.021	39.954117	39.750164	999.900024	999.900024	2000009.625000	-0.7668217132507352796866544985
45.081	39.954117	39.750164	999.900024	999.900024	2000009.625000	-3.7234310572150793184242129043
45.146	39.975296	39.770649	999.900024	999.900024	2000011.125000	-1.2704356256895456521012336599
45.21	39.972061	39.760406	999.900024	999.900024	2000012.750000	0.9180325222748990020107362246
45.272	39.972061	39.760406	999.900024	999.900024	2000011.125000	2.5374586878234384691582036494
45.336	39.971767	39.776505	999.900024	999.900024	2000011.125000	4.1419314786792379622085127847
45.397	39.971767	39.776505	999.900024	999.900024	2000009.625000	4.2066291401927862198922523132
45.462	40.003460	39.803719	999.900024	999.900024	2000011.125000	4.2459387785887081004676247605
45.525	39.994999	39.807522	999.900024	999.900024	2000007.875000	-1.8664434821250936649926276586
45.586	39.994999	39.807522	999.900024	999.900024	2000009.625000	-3.805366964412781596108929872
45.651	40.012894	39.814251	999.900024	999.900024	2000011.125000	-4.1873822501042777679798666924
45.713	40.002201	39.836201	999.900024	999.900024	2000009.625000	-4.5562621266668909749559794982
45.775	40.002201	39.836201	999.900024	999.900024	2000011.125000	-0.7931599717821235636109151536
45.84	40.003143	39.843224	999.900024	999.900024	2000009.625000	-0.3297432113065490925055813476
45.902	40.003143	39.843224	999.900024	999.900024	2000011.125000	2.1121906907859149360024173963
45.982	40.039936	39.867222	999.900024	999.900024	2000007.875000	-0.9744041035707777551245018033
46.06	40.044655	39.867809	999.900024	999.900024	2000011.125000	1.8772255602675346528763374608
46.12	40.044655	39.884491	999.900024	999.900024	2000012.750000	2.2592325962023602958368713159
46.168	40.044655	39.884491	999.900024	999.900024	2000011.125000	1.9393580125016518437069118127
46.245	40.038048	39.896488	999.900024	999.900024	2000009.625000	1.5664310936649097257644417832
46.306	40.041508	39.910534	999.900024	999.900024	2000009.625000	-0.2314835893967477642224262378
46.369	40.041508	39.910534	999.900024	999.900024	2000009.625000	-0.175628002518535215850840345
46.433	40.073586	39.908783	999.900024	999.900024	2000004.750000	-6.6272430668841761827079934747
46.481	40.073586	39.908783	999.900024	999.900024	2000015.875000	1.1124794473634917061006090581
46.544	40.066036	39.915218	999.900024	999.900024	2000007.875000	-4.8021453682666703513402013016
46.607	40.056606	39.935116	999.900024	999.900024	2000007.875000	-6.2158015380065069506063294883
46.667	40.056606	39.935116	999.900024	999.900024	2000007.875000	-4.5645237824558975448933088828
46.745	40.079876	39.936581	999.900024	999.900024	2000009.625000	-1.7481575578435394660748444242
46.809	40.092449	39.952381	999.900024	999.900024	2000012.750000	2.8151997640458125290528138396
46.856	40.092449	39.952381	999.900024	999.900024	2000007.875000	1.1848409338472194678921758824
46.92	40.102516	39.957062	999.900024	999.900024	2000011.125000	3.4131380613870331185658923944
46.981	40.102516	39.957062	999.900024	999.900024	2000011.125000	-1.0181619793664384364558139622
47.047	40.087109	39.973454	999.900024	999.900024	2000009.625000	5.9525583917463724296133525252
47.109	40.091511	39.996281	999.900024	999.900024	2000011.125000	5.4791280649780610082848749616
47.169	40.091511	39.996281	999.900024	999.900024	2000011.125000	4.1213799379508215050668958591
47.233	40.112263	39.992184	999.900024	999.900024	2000011.125000	1.7957165656743998738299263115
47.294	40.112263	39.992184	999.900024	999.900024	2000011.125000	1.0189684234950488968355251036
47.36	40.138680	40.006973	999.900024	999.900024	2000009.625000	2.2461577116787496894550217946
47.422	40.123272	40.008537	999.900024	999.900024	2000009.625000	-2.0167934302624467790622569632
47.485	40.123272	40.008537	999.900024	999.900024	2000009.625000	-2.4128867591254447571478072733
47.55	40.109749	40.022308	999.900024	999.900024	2000011.125000	-0.80777184215061175254178873
47.612	40.130188	40.030754	999.900024	999.900024	2000011.125000	-1.1860138221857795478505329741
47.672	40.130188	40.030754	999.900024	999.900024	2000011.125000	-0.0083713220828965518524340549
47.735	40.128929	40.047024	999.900024	999.900024	2000011.125000	1.1836485205095539016406332637
47.797	40.128929	40.047024	999.900024	999.900024	2000011.125000	2.3840958644617740082264716981
47.863	40.143707	40.057034	999.900024	999.900024	2000011.125000	3.5984816318211926153637120196
47.926	40.118553	40.052341	999.900024	999.900024	2000007.875000	-0.6776436322638229905576173251
47.986	40.118553	40.052341	999.900024	999.900024	2000009.625000	-2.6095969384000196256408998356
48.049	40.143398	40.070801	999.900024	999.900024	2000007.875000	-6.4141528337265779769124083034
48.112	40.164780	40.055470	999.900024	999.900024	2000006.250000	-9.449592751485142918510730899
48.172	40.164780	40.055470	999.900024	999.900024	2000009.625000	-7.6494608571531067504724934247
48.238	40.147797	40.066109	999.900024	999.900024	2000007.875000	-7.282110200004909022594720535
48.298	40.147797	40.066109	999.900024	999.900024	2000011.125000	-2.6135810065892367253800989667
48.363	40.169811	40.082066	999.900024	999.900024	2000012.750000	3.8749016241648165189562026499
48.426	40.142452	40.094582	999.900024	999.900024	2000011.125000	8.108955599282508157829294053
48.486	40.142452	40.094582	999.900024	999.900024	2000011.125000	8.031900439039717384104554294
48.552	40.178619	40.083321	999.900024	999.900024	2000011.125000	9.399302009412396966761592384
48.615	40.175468	40.090828	999.900024	999.900024	2000009.625000	6.4510115154263699991116804668
48.678	40.175468	40.090828	999.900024	999.900024	2000007.875000	-0.9130007115650244862081955548
48.743	40.154404	40.103970	999.900024	999.900024	2000009.625000	-2.4016618107462647777615862199
48.806	40.152199	40.120869	999.900024	999.900024	2000011.125000	-4.5507224889239238640057684923
48.868	40.152199	40.120869	999.900024	999.900024	2000009.625000	-4.9210608199629010321785994909
48.931	40.174213	40.132130	999.900024	999.900024	2000011.125000	-1.184645609374783823793909711
48.994	40.174213	40.132130	999.900024	999.900024	2000011.125000	0.8450080340870225756462531102
49.06	40.197800	40.140579	999.900024	999.900024	2000011.125000	2.9000785757748393166954593174
49.124	40.153774	40.135887	999.900024	999.900024	2000014.250000	8.221475970405604225040181808
49.199	40.153774	40.135887	999.900024	999.900024	2000011.125000	7.2826063634339907040115435471
49.263	40.197487	40.150276	999.900024	999.900024	2000011.125000	3.8289780104822133556224931266
49.326	40.188366	40.147774	999.900024	999.900024	2000011.125000	1.8723020264180398211197695429
49.386	40.188366	40.147774	999.900024	999.900024	2000011.125000	1.4636575020991667922578422718
49.45	40.191193	40.144646	999.900024	999.900024	2000009.625000	-2.3396914371915519327175124462
49.513	40.164150	40.162796	999.900024	999.900024	2000011.125000	-2.7856908447484778101173966188
49.575	40.164150	40.162796	999.900024	999.900024	2000009.625000	-4.8100756536170763074137670903
49.639	40.169182	40.174374	999.900024	999.900024	2000009.625000	-6.5110089917236521586006515423
49.699	40.169182	40.174374	999.900024	999.900024	2000007.875000	-5.45348827303009908075550141
49.764	40.184277	40.154655	999.900024	999.900024	2000007.875000	-6.8552881049333192049772180258
49.828	40.182392	40.173744	999.900024	999.900024	2000011.125000	-3.890342334144296248387788177
49.889	40.182392	40.173744	999.900024	999.900024	2000011.125000	-0.9763300578933854604951205753
49.956	40.168552	40.177811	999.900024	999.900024	2000011.125000	1.9499880753192646943741592168
50.018	40.189938	40.191582	999.900024	999.900024	2000014.250000	6.1732394327019719688905866951
50.079	40.189938	40.191582	999.900024	999.900024	2000011.125000	7.8460240738199526015376684259
50.142	40.192451	40.175938	999.900024	999.900024	2000011.125000	7.5634286892983773256721499134
50.206	40.193398	40.189075	999.900024	999.900024	2000009.625000	5.277571326765411001748707004
50.263	40.193398	40.189075	999.900024	999.900024	2000009.625000	0.7221742096240519215365121657
50.329	40.183331	40.192204	999.900024	999.900024	2000007.875000	-6.2710817559739937164753863685
50.392	40.183331	40.192204	999.900024	999.900024	2000009.625000	-7.0458074165744514061957266531
50.457	40.185848	40.210667	999.900024	999.900024	2000011.125000	-5.8023683775730539365659949522
50.52	40.207546	40.197525	999.900024	999.900024	2000011.125000	-4.5203371084514115781573586588
50.581	40.207546	40.197525	999.900024	999.900024	2000011.125000	0.825543041557171782255179428
50.644	40.181446	40.202534	999.900024	999.900024	2000007.875000	-0.5658791369167901567201041807
50.702	40.181446	40.202534	999.900024	999.900024	2000011.125000	2.335129326611016347910094042
50.764	40.167923	40.213482	999.900024	999.900024	2000011.125000	3.2644852428450157652195003638
50.828	40.182076	40.216610	999.900024	999.900024	2000011.125000	3.8333174887143099956499318681
50.889	40.182076	40.216610	999.900024	999.900024	2000011.125000	1.6039037081449782691448978742
50.954	40.196541	40.202217	999.900024	999.900024	2000011.125000	0.8551462870732990838704800449
51.017	40.167610	40.225685	999.900024	999.900024	2000007.875000	-1.7989893053734751332379835738
51.078	40.167610	40.225685	999.900024	999.900024	2000009.625000	-1.6625912783506139349625334906
51.14	40.174843	40.224117	999.900024	999.900024	2000007.875000	-2.9970553743697730755073915239
51.202	40.174843	40.224117	999.900024	999.900024	2000004.750000	-11.038032214255133951987660937
51.265	40.188679	40.223186	999.900024	999.900024	2000009.625000	-8.825878367307508351083628277
51.33	40.184277	40.212543	999.900024	999.900024	2000011.125000	-4.5635592298796556944406358476
51.391	40.184277	40.212543	999.900024	999.900024	2000011.125000	-0.3377477998548357829794955543
51.455	40.168869	40.243832	999.900024	999.900024	2000011.125000	3.9102318007916440514171487576
51.516	40.172012	40.236320	999.900024	999.900024	2000011.125000	8.119739862280030604437643458
51.576	40.172012	40.236320	999.900024	999.900024	2000011.125000	8.034272522789155913342014917
51.642	40.179558	40.219738	999.900024	999.900024	2000011.125000	9.381538120044016454219581655
51.701	40.179558	40.219738	999.900024	999.900024	2000009.625000	6.4677925284524853481351566765
51.765	40.159431	40.261356	999.900024	999.900024	2000006.250000	-4.803476556455356682312890081
51.828	40.151886	40.241329	999.900024	999.900024	2000006.250000	-9.960970031953408140173800503
51.888	40.151886	40.241329	999.900024	999.900024	2000009.625000	-8.566536180081070980230563568
51.951	40.174213	40.242580	999.900024	999.900024	2000009.625000	-6.764109516725056390075346739
52.028	40.170128	40.238201	999.900024	999.900024	2000011.125000	-2.7472673860966828685148202892
52.075	40.170128	40.238201	999.900024	999.900024	2000009.625000	-0.6046805390815440221908826853
52.152	40.149055	40.254158	999.900024	999.900024	2000009.625000	1.9582447486641217873344253935
52.214	40.155346	40.249779	999.900024	999.900024	2000009.625000	4.7939775098434942919435477628
52.276	40.155346	40.249779	999.900024	999.900024	2000009.625000	6.1304781278505638566665859427
52.343	40.169498	40.244461	999.900024	999.900024	2000007.875000	1.3036842493060185304370907018
52.401	40.169498	40.244461	999.900024	999.900024	2000007.875000	-3.8762042836431678105427043086
52.467	40.150002	40.266674	999.900024	999.900024	2000009.625000	-3.3944080217357575582633043114
52.528	40.138367	40.240704	999.900024	999.900024	2000011.125000	-1.3680230822803701124266242165
52.605	40.177990	40.226315	999.900024	999.900024	2000009.625000	0.678260253594956435503293901
52.665	40.177990	40.226315	999.900024	999.900024	2000009.625000	1.2172133354876932191522593849
52.729	40.157234	40.243832	999.900024	999.900024	2000006.250000	-1.775839761796099942841698089
52.79	40.157234	40.243832	999.900024	999.900024	2000007.875000	-2.1898849766775230458296188818
52.853	40.133961	40.252907	999.900024	999.900024	2000007.875000	-2.1619162480971752237739751468
52.917	40.158806	40.236637	999.900024	999.900024	2000009.625000	-2.1262282872450327943684981861
52.979	40.158806	40.236637	999.900024	999.900024	2000011.125000	-1.0690166088705623867360884068
53.057	40.157864	40.238201	999.900024	999.900024	2000009.625000	-0.0332035201970996613686624731
53.121	40.141193	40.234135	999.900024	999.900024	2000009.625000	2.970868947011123761873453177
53.168	40.141193	40.234135	999.900024	999.900024	2000012.750000	7.4987182543073401303332988536
53.245	40.150002	40.243519	999.900024	999.900024	2000007.875000	6.155737923139384742355869707
53.307	40.168552	40.235386	999.900024	999.900024	2000014.250000	7.5935382316375270169181196842
53.371	40.168552	40.235386	999.900024	999.900024	2000011.125000	5.8705195226942606473384080749
53.437	40.133331	40.221619	999.900024	999.900024	2000011.125000	3.2950527925087191247432038603
53.496	40.133331	40.221619	999.900024	999.900024	2000011.125000	2.1570227517555866939892923386
53.574	40.163834	40.246338	999.900024	999.900024	2000007.875000	-0.9315832629885678939627630767
53.633	40.156918	40.225060	999.900024	999.900024	2000006.250000	-6.5903896880339220483671463875
53.692	40.156918	40.225060	999.900024	999.900024	2000006.250000	-11.227427380708651854216620804
53.755	40.166668	40.246964	999.900024	999.900024	2000009.625000	-7.927228761462092973023357529
53.815	40.128616	40.228188	999.900024	999.900024	2000009.625000	-10.022533052865519799036398779
53.873	40.128616	40.228188	999.900024	999.900024	2000009.625000	-4.2461117410720535326809737796
53.937	40.139309	40.234447	999.900024	999.900024	2000006.250000	-4.7852184533933307039918560445
53.997	40.139309	40.234447	999.900024	999.900024	2000011.125000	1.2231583012863338850326289333
54.073	40.141510	40.241329	999.900024	999.900024	2000011.125000	7.5189551133941990623387693757
54.133	40.122643	40.238201	999.900024	999.900024	2000007.875000	5.4863101738101738101738101738
54.194	40.122643	40.238201	999.900024	999.900024	2000009.625000	3.3531268602282159415794018764
54.257	40.141510	40.247589	999.900024	999.900024	2000007.875000	-1.4536747181311059295770490836
54.32	40.144024	40.207230	999.900024	999.900024	2000007.875000	-2.2601470543958936442174084012
54.381	40.144024	40.207230	999.900024	999.900024	2000007.875000	-2.6151696490237277805807544681
54.448	40.114468	40.225685	999.900024	999.900024	2000011.125000	0.8914116634920111374062377171
54.507	40.127987	40.222244	999.900024	999.900024	2000009.625000	-2.0515683502978903729972204333
54.567	40.127987	40.222244	999.900024	999.900024	2000011.125000	2.254146076427518046104887325
54.631	40.141823	40.224434	999.900024	999.900024	2000011.125000	6.500459184111371458488898044
54.69	40.141823	40.224434	999.900024	999.900024	2000011.125000	6.4585137868053061483178695511
54.756	40.122013	40.203468	999.900024	999.900024	2000011.125000	7.8787053370689356992148317249
54.82	40.114468	40.223186	999.900024	999.900024	2000012.750000	8.267363436334066775088491342
54.882	40.114468	40.223186	999.900024	999.900024	2000011.125000	5.6010882114239337928511825155
54.948	40.137108	40.210354	999.900024	999.900024	2000006.250000	-3.1950976140058452179483908642
55.009	40.105976	40.221619	999.900024	999.900024	2000009.625000	-3.4955116596239407963869698392
55.07	40.105976	40.221619	999.900024	999.900024	2000009.625000	-5.3826295245678797840304832555
55.133	40.100002	40.216610	999.900024	999.900024	2000009.625000	-5.3295282639879873274133699704
55.193	40.100002	40.216610	999.900024	999.900024	2000011.125000	-3.3205596352390859216056683891
55.26	40.109432	40.205971	999.900024	999.900024	2000011.125000	-1.2561883581968442793481737562
55.322	40.105659	40.202534	999.900024	999.900024	2000011.125000	0.8145073264313829259418516191
55.385	40.105659	40.202534	999.900024	999.900024	2000011.125000	5.0423408972967872812190404302
55.451	40.087109	40.207851	999.900024	999.900024	2000009.625000	5.9017927622019016047954490484
55.496	40.087109	40.207851	999.900024	999.900024	2000007.875000	-0.9644094370183356678021984356
55.56	40.091194	40.209103	999.900024	999.900024	2000009.625000	-2.1275440525617596763022066391
55.623	40.099056	40.182507	999.900024	999.900024	2000011.125000	-1.7004750154961140513994182997
55.698	40.099056	40.182507	999.900024	999.900024	2000009.625000	-3.2519782359924905986271753773
55.761	40.121384	40.205971	999.900024	999.900024	2000009.625000	-2.750900426076416256038973177
55.826	40.093712	40.202534	999.900024	999.900024	2000007.875000	-3.7504342682228335884170101689
55.885	40.093712	40.202534	999.900024	999.900024	2000007.875000	-3.8680612227903335942574488283
55.949	40.098114	40.178436	999.900024	999.900024	2000009.625000	-1.3241568717202596001373199719
56.012	40.070126	40.182823	999.900024	999.900024	2000012.750000	2.8147240695368101738420254346
56.059	40.070126	40.182823	999.900024	999.900024	2000007.875000	-0.9951203115582549028698595206
56.123	40.064781	40.195026	999.900024	999.900024	2000009.625000	-0.8687153082692789929195708561
56.198	40.064781	40.195026	999.900024	999.900024	2000011.125000	3.1133385883492164712273119118
56.261	40.062263	40.182823	999.900024	999.900024	2000011.125000	4.9030920562305112809863951858
56.325	40.076729	40.179062	999.900024	999.900024	2000006.250000	0.8979629373068158474305014786
56.387	40.076729	40.179062	999.900024	999.900024	2000009.625000	-0.7280446566795597940217670912
56.453	40.070126	40.175938	999.900024	999.900024	2000009.625000	-2.766350885589875200457717519
56.517	40.090881	40.174057	999.900024	999.900024	2000007.875000	-4.7721326125558201112686108079
56.577	40.090881	40.174057	999.900024	999.900024	2000011.125000	0.849754095906119594645773039
56.643	40.062263	40.171555	999.900024	999.900024	2000007.875000	-2.6347177300135288900038525978
56.703	40.062263	40.171555	999.900024	999.900024	2000011.125000	-0.512143721089126279926505212
56.768	40.086792	40.183449	999.900024	999.900024	2000011.125000	3.2739525662473542650633589973
56.831	40.084278	40.159042	999.900024	999.900024	2000011.125000	7.0792364792230418504652111058
56.894	40.084278	40.159042	999.900024	999.900024	2000007.875000	1.0146207488028751416640290781
56.96	40.092449	40.180939	999.900024	999.900024	2000007.875000	-1.0468058513572778968196202385
57.021	40.051888	40.178753	999.900024	999.900024	2000007.875000	-2.6250366822406114293067264815
57.083	40.051888	40.178753	999.900024	999.900024	2000011.125000	-2.6164109948877967984723468719
57.148	40.074844	40.155910	999.900024	999.900024	2000011.125000	0.8153522284597040569964303171
57.212	40.076416	40.154030	999.900024	999.900024	2000012.750000	1.6877315930659150202937161235
57.274	40.076416	40.154030	999.900024	999.900024	2000009.625000	2.2627500584621271710708135802
57.338	40.058174	40.165295	999.900024	999.900024	2000011.125000	4.7957004693907527896924340419
57.401	40.058174	40.165295	999.900024	999.900024	2000011.125000	7.3375699487759022016466804214
57.453	40.087109	40.147148	999.900024	999.900024	2000012.750000	7.381793106981828118595436535
57.514	40.070438	40.140266	999.900024	999.900024	2000012.750000	6.0980219302482851898367307507
57.574	40.070438	40.140266	999.900024	999.900024	2000011.125000	1.6953074246455873061075563545
57.637	40.040253	40.149651	999.900024	999.900024	2000011.125000	0.7855282447593666403018685421
57.714	40.070755	40.146839	999.900024	999.900024	2000007.875000	-3.8583483552809308859428953146
57.774	40.070755	40.146839	999.900024	999.900024	2000009.625000	-3.295174026058951429645735585
57.838	40.067295	40.130249	999.900024	999.900024	2000009.625000	-6.0026430165629037941971103019
57.899	40.067295	40.130249	999.900024	999.900024	2000011.125000	-5.0963222537509832317633480604
57.964	40.064468	40.144333	999.900024	999.900024	2000011.125000	-4.1965534539099326186091888259
58.027	40.047485	40.131504	999.900024	999.900024	2000009.625000	-2.8831745096695714386140384754
58.09	40.047485	40.131504	999.900024	999.900024	2000011.125000	0.781133243903290267905323474
58.168	40.071384	40.126495	999.900024	999.900024	2000011.125000	2.8037034452974793715783049854
58.229	40.039307	40.121494	999.900024	999.900024	2000011.125000	4.8550574097304898803864070378
58.288	40.039307	40.121494	999.900024	999.900024	2000011.125000	2.6906231782238897442413190033
58.353	40.048115	40.129318	999.900024	999.900024	2000011.125000	1.9253572687773312588034499876
58.417	40.067924	40.105221	999.900024	999.900024	2000011.125000	0.7832925624005551388898624069
58.478	40.067924	40.105221	999.900024	999.900024	2000011.125000	1.1805365453052285792499315631
58.543	40.037109	40.101784	999.900024	999.900024	2000011.125000	1.5844320226971572817349373329
58.606	40.028618	40.129940	999.900024	999.900024	2000007.875000	-3.3936579115951313260730301089
58.665	40.028618	40.129940	999.900024	999.900024	2000007.875000	-6.0646374343692351355186604229
58.728	40.053143	40.096462	999.900024	999.900024	2000007.875000	-7.7735056847667122706043308015
58.789	40.053143	40.096462	999.900024	999.900024	2000009.625000	-6.8001116905981126181979952484
58.851	40.041195	40.102089	999.900024	999.900024	2000009.625000	-5.4517503385108970323159320046
58.915	40.016983	40.099586	999.900024	999.900024	2000009.625000	-3.6403499079012732396748054973
58.977	40.016983	40.099586	999.900024	999.900024	2000011.125000	0.19338974407730403892859921
59.041	40.048115	40.095524	999.900024	999.900024	2000011.125000	4.0413289499307858563319669576
59.106	40.034592	40.085510	999.900024	999.900024	2000012.750000	9.539822279717670411552291868
59.168	40.034592	40.085510	999.900024	999.900024	2000011.125000	8.503464972036165499519831834
59.232	40.020756	40.085197	999.900024	999.900024	2000011.125000	6.6548034524901837687641392735
59.294	40.020756	40.085197	999.900024	999.900024	2000009.625000	2.412751575495294311209540412
